series_id        	lfst_code	periodicity_code	series_title	absn_code	activity_code	ages_code	cert_code	class_code	duration_code	education_code	entr_code	expr_code	hheader_code	hour_code	indy_code	jdes_code	look_code	mari_code	mjhs_code	occupation_code	orig_code	pcts_code	race_code	rjnw_code	rnlf_code	rwns_code	seek_code	sexs_code	tdat_code	vets_code	wkst_code	born_code	chld_code	disa_code	seasonal	tlwk_code	footnote_codes	begin_year	begin_period	end_year	end_period
LNU03094629      	30	A	Unemployed - Black or African American, Men, Married, spouse present, with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	03	00	00	00	00	1	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094630      	30	A	Unemployed - Black or African American, Women, Married, spouse present, with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	03	00	00	00	00	2	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094631      	30	A	Unemployed - Asian, Married, spouse present, with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	04	00	00	00	00	0	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094632      	30	A	Unemployed - Asian, Men, Married, spouse present, with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	04	00	00	00	00	1	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094633      	30	A	Unemployed - Asian, Women, Married, spouse present, with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	04	00	00	00	00	2	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094634      	30	A	Unemployed - Hispanic or Latino ethnicity, Married, spouse present, with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094635      	30	A	Unemployed - Hispanic or Latino ethnicity, Men, Married, spouse present, with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	01	00	00	00	00	00	00	1	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094636      	30	A	Unemployed - Hispanic or Latino ethnicity, Women, Married, spouse present, with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	01	00	00	00	00	00	00	2	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094637      	30	A	Unemployed - White, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094638      	30	A	Unemployed - White, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	01	00	00	00	00	1	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094639      	30	A	Unemployed - White, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	01	00	00	00	00	2	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094640      	30	A	Unemployed - Black or African American, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094641      	30	A	Unemployed - Black or African American, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	03	00	00	00	00	1	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094642      	30	A	Unemployed - Black or African American, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	03	00	00	00	00	2	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094643      	30	A	Unemployed - Asian, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	04	00	00	00	00	0	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094644      	30	A	Unemployed - Asian, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	04	00	00	00	00	1	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094645      	30	A	Unemployed - Asian, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	04	00	00	00	00	2	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094646      	30	A	Unemployed - Hispanic or Latino ethnicity, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094647      	30	A	Unemployed - Hispanic or Latino ethnicity, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	01	00	00	00	00	00	00	1	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094648      	30	A	Unemployed - Hispanic or Latino ethnicity, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 18	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	01	00	00	00	00	00	00	2	00	00	00	00	01	00	U	00		2023	A01	2025	A01
LNU03094649      	30	A	Unemployed - Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094650      	30	A	Unemployed - Men, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094651      	30	A	Unemployed - Women, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094652      	30	A	Unemployed - White, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094653      	30	A	Unemployed - White, Men, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	01	00	00	00	00	1	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094654      	30	A	Unemployed - White, Women, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	01	00	00	00	00	2	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094655      	30	A	Unemployed - Black or African American, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094656      	30	A	Unemployed - Black or African American, Men, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	03	00	00	00	00	1	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094657      	30	A	Unemployed - Black or African American, Women, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	03	00	00	00	00	2	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094658      	30	A	Unemployed - Asian, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	04	00	00	00	00	0	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094659      	30	A	Unemployed - Asian, Men, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	04	00	00	00	00	1	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094660      	30	A	Unemployed - Asian, Women, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	04	00	00	00	00	2	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094661      	30	A	Unemployed - Hispanic or Latino ethnicity, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094662      	30	A	Unemployed - Hispanic or Latino ethnicity, Men, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	01	00	00	00	00	00	00	1	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094663      	30	A	Unemployed - Hispanic or Latino ethnicity, Women, Married, spouse present, with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	01	00	00	00	00	00	00	2	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094664      	30	A	Unemployed - Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094665      	30	A	Unemployed - Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094666      	30	A	Unemployed - Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094667      	30	A	Unemployed - White, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094668      	30	A	Unemployed - White, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	01	00	00	00	00	1	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094669      	30	A	Unemployed - White, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	01	00	00	00	00	2	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094670      	30	A	Unemployed - Black or African American, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094671      	30	A	Unemployed - Black or African American, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	03	00	00	00	00	1	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094672      	30	A	Unemployed - Black or African American, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	03	00	00	00	00	2	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094673      	30	A	Unemployed - Asian, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	04	00	00	00	00	0	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094674      	30	A	Unemployed - Asian, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	04	00	00	00	00	1	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094675      	30	A	Unemployed - Asian, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	04	00	00	00	00	2	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094676      	30	A	Unemployed - Hispanic or Latino ethnicity, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094677      	30	A	Unemployed - Hispanic or Latino ethnicity, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	01	00	00	00	00	00	00	1	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094678      	30	A	Unemployed - Hispanic or Latino ethnicity, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children 6 to 17 years, none younger	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	01	00	00	00	00	00	00	2	00	00	00	00	02	00	U	00		2023	A01	2025	A01
LNU03094679      	30	A	Unemployed - Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094680      	30	A	Unemployed - Men, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094681      	30	A	Unemployed - Women, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094682      	30	A	Unemployed - White, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094683      	30	A	Unemployed - White, Men, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	01	00	00	00	00	1	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094684      	30	A	Unemployed - White, Women, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	01	00	00	00	00	2	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094685      	30	A	Unemployed - Black or African American, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094686      	30	A	Unemployed - Black or African American, Men, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	03	00	00	00	00	1	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094687      	30	A	Unemployed - Black or African American, Women, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	03	00	00	00	00	2	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094688      	30	A	Unemployed - Asian, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	04	00	00	00	00	0	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094689      	30	A	Unemployed - Asian, Men, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	04	00	00	00	00	1	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094690      	30	A	Unemployed - Asian, Women, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	04	00	00	00	00	2	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094691      	30	A	Unemployed - Hispanic or Latino ethnicity, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094692      	30	A	Unemployed - Hispanic or Latino ethnicity, Men, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	01	00	00	00	00	00	00	1	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094693      	30	A	Unemployed - Hispanic or Latino ethnicity, Women, Married, spouse present, with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	01	00	00	00	00	00	00	2	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094694      	30	A	Unemployed - Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094695      	30	A	Unemployed - Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094696      	30	A	Unemployed - Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094697      	30	A	Unemployed - White, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094698      	30	A	Unemployed - White, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	01	00	00	00	00	1	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094699      	30	A	Unemployed - White, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	01	00	00	00	00	2	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094700      	30	A	Unemployed - Black or African American, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094701      	30	A	Unemployed - Black or African American, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	03	00	00	00	00	1	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094702      	30	A	Unemployed - Black or African American, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	03	00	00	00	00	2	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094703      	30	A	Unemployed - Asian, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	04	00	00	00	00	0	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094704      	30	A	Unemployed - Asian, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	04	00	00	00	00	1	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094705      	30	A	Unemployed - Asian, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	04	00	00	00	00	2	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094706      	30	A	Unemployed - Hispanic or Latino ethnicity, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094707      	30	A	Unemployed - Hispanic or Latino ethnicity, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	01	00	00	00	00	00	00	1	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094708      	30	A	Unemployed - Hispanic or Latino ethnicity, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with own children under 6 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	01	00	00	00	00	00	00	2	00	00	00	00	03	00	U	00		2023	A01	2025	A01
LNU03094709      	30	A	Unemployed - Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094710      	30	A	Unemployed - Men, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094711      	30	A	Unemployed - Women, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094712      	30	A	Unemployed - White, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094713      	30	A	Unemployed - White, Men, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	01	00	00	00	00	1	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094714      	30	A	Unemployed - White, Women, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	01	00	00	00	00	2	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094715      	30	A	Unemployed - Black or African American, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094716      	30	A	Unemployed - Black or African American, Men, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	03	00	00	00	00	1	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094717      	30	A	Unemployed - Black or African American, Women, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	03	00	00	00	00	2	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094718      	30	A	Unemployed - Asian, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	04	00	00	00	00	0	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094719      	30	A	Unemployed - Asian, Men, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	04	00	00	00	00	1	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094720      	30	A	Unemployed - Asian, Women, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	00	00	04	00	00	00	00	2	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094721      	30	A	Unemployed - Hispanic or Latino ethnicity, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	01	00	00	00	00	00	00	0	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094722      	30	A	Unemployed - Hispanic or Latino ethnicity, Men, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	01	00	00	00	00	00	00	1	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094723      	30	A	Unemployed - Hispanic or Latino ethnicity, Women, Married, spouse present, with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	02	00	0000	01	00	00	00	00	00	00	2	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094724      	30	A	Unemployed - Never married, widowed, divorced, and separated (including married, spouse absent), with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	00	00	00	00	00	0	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094725      	30	A	Unemployed - Men, Never married, widowed, divorced, and separated (including married, spouse absent), with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	00	00	00	00	00	1	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094726      	30	A	Unemployed - Women, Never married, widowed, divorced, and separated (including married, spouse absent), with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	00	00	00	00	00	2	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094727      	30	A	Unemployed - White, Never married, widowed, divorced, and separated (including married, spouse absent), with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	01	00	00	00	00	0	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094728      	30	A	Unemployed - White, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	01	00	00	00	00	1	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094729      	30	A	Unemployed - White, Women, Never married, widowed, divorced, and separated (including married, spouse absent), with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	01	00	00	00	00	2	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094730      	30	A	Unemployed - Black or African American, Never married, widowed, divorced, and separated (including married, spouse absent), with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	03	00	00	00	00	0	00	00	00	00	05	00	U	00		2023	A01	2025	A01
LNU03094731      	30	A	Unemployed - Black or African American, Men, Never married, widowed, divorced, and separated (including married, spouse absent), with no own children under 18 years	0	0	00	00	00	000	00	0	0	00	00	0000	0	00	11	00	0000	00	00	03	00	00	00	00	1	00	00	00	00	05	00	U	00		2023	A01	2025	A01
